276.50    ,3        ,52
276.50    ,3        ,53
276.50    ,2        ,54
276.50    ,3        ,55
276.50    ,1        ,56
276.51    ,13       ,1
276.51    ,23       ,2
276.51    ,20       ,3
276.51    ,27       ,4
276.51    ,39       ,5
276.51    ,38       ,6
276.51    ,43       ,7
276.51    ,43       ,8
276.51    ,57       ,9
276.51    ,42       ,10
276.51    ,42       ,11
276.51    ,34       ,12
276.51    ,26       ,13
276.51    ,24       ,14
276.51    ,18       ,15
276.51    ,27       ,16
276.51    ,23       ,17
276.51    ,17       ,18
276.51    ,28       ,19
276.51    ,22       ,20
276.51    ,24       ,21
276.51    ,25       ,22
276.51    ,25       ,23
276.51    ,32       ,24
276.51    ,29       ,25
276.51    ,26       ,26
276.51    ,27       ,27
276.51    ,30       ,28
276.51    ,22       ,29
276.51    ,23       ,30
276.51    ,24       ,31
276.51    ,27       ,32
276.51    ,37       ,33
276.51    ,42       ,34
276.51    ,29       ,35
276.51    ,33       ,36
276.51    ,25       ,37
276.51    ,29       ,38
276.51    ,19       ,39
276.51    ,38       ,40
276.51    ,39       ,41
276.51    ,20       ,42
276.51    ,29       ,43
276.51    ,25       ,44
276.51    ,28       ,45
276.51    ,27       ,46
276.51    ,30       ,47
276.51    ,31       ,48
276.51    ,28       ,49
276.51    ,26       ,50
276.51    ,24       ,51
276.51    ,28       ,52
276.51    ,32       ,53
276.51    ,25       ,54
276.51    ,28       ,55
276.51    ,36       ,56
276.52    ,1        ,6
276.52    ,1        ,18
276.52    ,1        ,26
276.52    ,1        ,33
276.52    ,1        ,46
276.52    ,1        ,47
276.52    ,1        ,56
276.6     ,1        ,49
276.6     ,1        ,56
276.7     ,2        ,8
276.7     ,1        ,9
276.7     ,1        ,15
276.7     ,1        ,16
276.7     ,1        ,21
276.7     ,1        ,37
276.7     ,1        ,45
276.7     ,1        ,53
276.8     ,1        ,1
276.8     ,1        ,2
276.8     ,1        ,4
276.8     ,1        ,5
276.8     ,1        ,7
276.8     ,1        ,8
276.8     ,2        ,9
276.8     ,1        ,11
276.8     ,1        ,15
276.8     ,1        ,16
276.8     ,2        ,19
276.8     ,1        ,21
276.8     ,1        ,22
276.8     ,2        ,23
276.8     ,1        ,24
276.8     ,1        ,28
276.8     ,2        ,29
276.8     ,1        ,30
276.8     ,1        ,33
276.8     ,2        ,34
276.8     ,1        ,36
276.8     ,1        ,37
276.8     ,1        ,38
276.8     ,1        ,41
276.8     ,2        ,43
276.8     ,1        ,52
276.9     ,1        ,12
276.9     ,1        ,19
276.9     ,1        ,29
276.9     ,1        ,40
276.9     ,1        ,51
277.31    ,1        ,10
277.5     ,1        ,8
277.6     ,1        ,51
277.8     ,1        ,56
278.3     ,1        ,4
278.3     ,1        ,41
279.11    ,1        ,38
279.3     ,1        ,3
279.3     ,1        ,5
279.3     ,1        ,7
279.3     ,1        ,8
279.3     ,1        ,10
279.3     ,1        ,14
279.3     ,1        ,34
279.3     ,1        ,45
279.3     ,1        ,46
279.9     ,1        ,43
280.0     ,1        ,3
280.0     ,1        ,4
280.0     ,2        ,7
280.0     ,1        ,22
280.0     ,1        ,26
280.0     ,1        ,32
280.0     ,1        ,44
280.0     ,2        ,45
280.1     ,1        ,1
280.1     ,1        ,14
280.1     ,1        ,40
280.9     ,3        ,3
280.9     ,1        ,4
280.9     ,1        ,6
280.9     ,1        ,7
280.9     ,1        ,8
280.9     ,1        ,9
280.9     ,1        ,10
280.9     ,1        ,11
280.9     ,1        ,12
280.9     ,1        ,14
280.9     ,2        ,15
280.9     ,1        ,16
280.9     ,1        ,18
280.9     ,1        ,19
280.9     ,1        ,21
280.9     ,1        ,22
280.9     ,1        ,23
280.9     ,1        ,25
280.9     ,1        ,26
280.9     ,1        ,27
280.9     ,3        ,28
280.9     ,2        ,33
280.9     ,1        ,34
280.9     ,1        ,38
280.9     ,1        ,40
280.9     ,1        ,47
280.9     ,1        ,49
280.9     ,2        ,51
280.9     ,1        ,52
280.9     ,1        ,54
280.9     ,2        ,55
281.9     ,1        ,6
281.9     ,1        ,35
281.9     ,1        ,36
282.49    ,1        ,22
282.5     ,1        ,8
282.5     ,1        ,9
282.5     ,1        ,19
282.5     ,1        ,30
282.5     ,1        ,31
282.5     ,1        ,37
282.5     ,1        ,43
282.62    ,1        ,30
283.0     ,1        ,10
283.11    ,1        ,42
283.9     ,1        ,53
284.09    ,1        ,8
284.1     ,1        ,32
284.1     ,1        ,37
284.8     ,1        ,13
284.8     ,1        ,56
285.1     ,1        ,3
285.1     ,1        ,8
285.1     ,1        ,19
285.1     ,1        ,37
285.1     ,1        ,49
285.1     ,1        ,53
285.8     ,1        ,8
285.8     ,1        ,14
285.8     ,1        ,24
285.8     ,1        ,43
285.9     ,2        ,1
285.9     ,1        ,2
285.9     ,1        ,3
285.9     ,1        ,6
285.9     ,7        ,7
285.9     ,4        ,8
285.9     ,4        ,9
285.9     ,2        ,10
285.9     ,1        ,11
285.9     ,1        ,12
285.9     ,2        ,13
285.9     ,1        ,14
285.9     ,3        ,15
285.9     ,2        ,16
285.9     ,1        ,17
285.9     ,3        ,19
285.9     ,5        ,20
285.9     ,1        ,21
285.9     ,2        ,22
285.9     ,2        ,24
285.9     ,2        ,26
285.9     ,1        ,27
285.9     ,2        ,28
285.9     ,1        ,29
285.9     ,2        ,30
285.9     ,3        ,31
285.9     ,3        ,33
285.9     ,2        ,34
285.9     ,1        ,35
285.9     ,1        ,36
285.9     ,1        ,37
285.9     ,2        ,38
285.9     ,1        ,40
285.9     ,1        ,42
285.9     ,2        ,43
285.9     ,3        ,45
285.9     ,2        ,46
285.9     ,1        ,47
285.9     ,3        ,48
285.9     ,1        ,50
285.9     ,1        ,51
285.9     ,1        ,52
285.9     ,3        ,53
285.9     ,2        ,54
285.9     ,1        ,55
285.9     ,2        ,56
286.0     ,1        ,53
286.2     ,1        ,38
286.3     ,1        ,56
286.4     ,1        ,54
286.6     ,1        ,12
286.9     ,1        ,37
286.9     ,1        ,55
287.0     ,2        ,8
287.0     ,1        ,11
287.0     ,1        ,14
287.0     ,1        ,18
287.0     ,1        ,31
287.0     ,1        ,34
287.0     ,1        ,42
287.0     ,1        ,45
287.0     ,1        ,54
287.1     ,1        ,19
287.1     ,1        ,34
287.2     ,2        ,10
287.2     ,1        ,11
287.2     ,1        ,16
287.2     ,1        ,20
287.2     ,1        ,35
287.3     ,1        ,10
287.3     ,1        ,13
287.3     ,1        ,14
287.3     ,1        ,20
287.3     ,1        ,23
287.3     ,1        ,28
287.3     ,2        ,31
287.3     ,1        ,32
287.3     ,1        ,36
287.3     ,1        ,39
287.30    ,1        ,17
287.30    ,1        ,19
287.30    ,1        ,20
287.30    ,1        ,30
287.30    ,1        ,49
287.31    ,1        ,10
287.31    ,1        ,11
287.31    ,1        ,13
287.31    ,2        ,15
287.31    ,1        ,16
287.31    ,1        ,18
287.31    ,2        ,21
287.31    ,3        ,22
287.31    ,2        ,23
287.31    ,2        ,25
287.31    ,3        ,26
287.31    ,1        ,28
287.31    ,3        ,30
287.31    ,2        ,32
287.31    ,1        ,34
287.31    ,2        ,35
287.31    ,2        ,42
287.31    ,1        ,45
287.39    ,1        ,9
287.4     ,1        ,37
287.4     ,1        ,46
287.5     ,2        ,1
287.5     ,2        ,4
287.5     ,1        ,7
287.5     ,2        ,8
287.5     ,2        ,9
287.5     ,1        ,12
287.5     ,1        ,16
287.5     ,1        ,17
287.5     ,2        ,18
287.5     ,2        ,19
287.5     ,2        ,20
287.5     ,1        ,21
287.5     ,1        ,26
287.5     ,1        ,28
287.5     ,1        ,31
287.5     ,2        ,33
287.5     ,1        ,34
287.5     ,2        ,35
287.5     ,1        ,36
287.5     ,2        ,40
287.5     ,1        ,41
287.5     ,1        ,45
287.5     ,1        ,46
287.5     ,1        ,54
287.5     ,1        ,55
287.9     ,1        ,54
288.0     ,1        ,4
288.0     ,3        ,5
288.0     ,1        ,6
288.0     ,4        ,11
288.0     ,1        ,12
288.0     ,1        ,13
288.0     ,2        ,14
288.0     ,1        ,22
288.0     ,1        ,27
288.0     ,1        ,28
288.0     ,1        ,35
288.0     ,1        ,39
288.0     ,1        ,41
288.0     ,1        ,49
288.0     ,1        ,53
288.0     ,3        ,56
288.00    ,2        ,4
288.00    ,2        ,6
288.00    ,2        ,7
288.00    ,5        ,8
288.00    ,1        ,9
288.00    ,3        ,10
288.00    ,2        ,11
288.00    ,1        ,14
288.00    ,1        ,21
288.00    ,1        ,26
288.00    ,1        ,28
288.00    ,1        ,30
288.00    ,1        ,31
288.00    ,1        ,37
288.00    ,1        ,44
288.00    ,1        ,48
288.03    ,1        ,13
288.09    ,1        ,7
288.09    ,1        ,15
288.09    ,2        ,41
288.3     ,1        ,6
288.3     ,1        ,12
288.3     ,1        ,38
288.50    ,1        ,32
288.50    ,1        ,40
288.50    ,1        ,54
288.60    ,1        ,1
288.60    ,2        ,3
288.60    ,2        ,5
288.60    ,2        ,6
288.60    ,4        ,7
288.60    ,3        ,8
288.60    ,2        ,9
288.60    ,1        ,10
288.60    ,2        ,12
288.60    ,2        ,13
288.60    ,1        ,17
288.60    ,3        ,18
288.60    ,3        ,19
288.60    ,3        ,20
288.60    ,7        ,21
288.60    ,1        ,22
288.60    ,3        ,23
288.60    ,3        ,24
288.60    ,2        ,25
288.60    ,1        ,26
288.60    ,3        ,27
288.60    ,1        ,28
288.60    ,2        ,29
288.60    ,2        ,30
288.60    ,2        ,31
288.60    ,2        ,33
288.60    ,5        ,35
288.60    ,1        ,36
288.60    ,2        ,37
288.60    ,3        ,38
288.60    ,1        ,39
288.60    ,3        ,40
288.60    ,3        ,41
288.60    ,2        ,42
288.60    ,3        ,43
288.60    ,2        ,45
288.60    ,1        ,46
288.60    ,5        ,47
288.60    ,4        ,48
288.60    ,4        ,49
288.60    ,2        ,50
288.60    ,1        ,52
288.60    ,3        ,53
288.60    ,2        ,55
288.60    ,1        ,56
288.61    ,1        ,11
288.61    ,1        ,29
288.61    ,1        ,49
288.63    ,2        ,33
288.66    ,1        ,8
288.66    ,1        ,9
288.66    ,1        ,12
288.66    ,1        ,15
288.66    ,1        ,20
288.66    ,1        ,41
288.66    ,1        ,42
288.66    ,1        ,50
288.66    ,1        ,51
288.69    ,1        ,52
288.8     ,2        ,1
288.8     ,2        ,2
288.8     ,1        ,4
288.8     ,1        ,5
288.8     ,2        ,6
288.8     ,1        ,7
288.8     ,3        ,9
288.8     ,4        ,13
288.8     ,2        ,15
288.8     ,3        ,16
288.8     ,1        ,17
288.8     ,2        ,18
288.8     ,1        ,19
288.8     ,1        ,20
288.8     ,3        ,22
288.8     ,3        ,23
288.8     ,3        ,24
288.8     ,1        ,25
288.8     ,1        ,26
288.8     ,2        ,27
288.8     ,1        ,28
288.8     ,2        ,29
288.8     ,1        ,30
288.8     ,3        ,31
288.8     ,2        ,33
288.8     ,2        ,34
288.8     ,2        ,35
288.8     ,1        ,36
288.8     ,5        ,37
288.8     ,1        ,38
288.8     ,1        ,39
288.8     ,2        ,43
288.8     ,2        ,45
288.8     ,2        ,46
288.8     ,1        ,47
288.8     ,1        ,49
288.8     ,2        ,51
288.8     ,1        ,53
288.8     ,1        ,55
288.8     ,1        ,56
288.9     ,1        ,45
288.9     ,1        ,56
289.51    ,1        ,21
289.52    ,1        ,4
289.52    ,1        ,54
289.53    ,1        ,13
289.81    ,1        ,7
289.9     ,1        ,9
289.9     ,1        ,12
289.9     ,1        ,30
289.9     ,1        ,37
289.9     ,1        ,44
289.9     ,1        ,45
289.9     ,1        ,47
293.0     ,1        ,9
293.1     ,1        ,8
293.1     ,1        ,39
293.84    ,1        ,37
293.9     ,1        ,1
293.9     ,1        ,8
293.9     ,1        ,16
298.2     ,1        ,17
298.9     ,1        ,15
298.9     ,1        ,20
298.9     ,1        ,27
298.9     ,1        ,29
298.9     ,1        ,38
298.9     ,1        ,51
298.9     ,1        ,55
299.00    ,1        ,12
300.00    ,1        ,9
300.00    ,1        ,10
300.00    ,1        ,18
300.00    ,1        ,28
300.00    ,1        ,31
300.00    ,1        ,32
300.00    ,1        ,43
300.7     ,1        ,18
306.4     ,1        ,49
307.20    ,1        ,7
307.20    ,1        ,21
307.3     ,1        ,19
307.40    ,1        ,38
307.46    ,1        ,3
307.46    ,1        ,11
307.46    ,1        ,20
307.46    ,1        ,27
307.46    ,1        ,33
307.46    ,1        ,35
307.46    ,1        ,36
307.46    ,1        ,43
307.46    ,1        ,47
307.46    ,2        ,48
307.46    ,1        ,50
307.46    ,1        ,52
307.46    ,1        ,55
307.47    ,1        ,35
307.9     ,1        ,35
307.9     ,1        ,47
307.9     ,1        ,56
308.0     ,1        ,13
309.21    ,1        ,52
309.4     ,1        ,6
310.2     ,2        ,8
310.2     ,1        ,13
310.2     ,1        ,18
310.2     ,1        ,38
310.2     ,1        ,39
310.2     ,1        ,40
310.2     ,1        ,51
310.2     ,1        ,56
311       ,1        ,35
312.10    ,1        ,41
312.10    ,1        ,42
312.81    ,1        ,1
312.81    ,1        ,3
312.81    ,1        ,6
312.81    ,1        ,10
312.81    ,1        ,14
312.81    ,1        ,27
312.81    ,1        ,30
312.81    ,1        ,31
312.81    ,2        ,32
312.81    ,1        ,37
312.81    ,1        ,42
312.81    ,1        ,51
312.81    ,1        ,55
312.89    ,1        ,22
312.9     ,1        ,11
312.9     ,1        ,27
314.01    ,1        ,3
315.31    ,1        ,2
315.31    ,1        ,11
315.31    ,1        ,37
315.31    ,1        ,42
315.31    ,1        ,55
315.34    ,1        ,38
315.39    ,1        ,13
315.39    ,1        ,16
315.39    ,1        ,23
315.39    ,1        ,33
315.39    ,1        ,39
315.39    ,1        ,48
315.39    ,1        ,51
315.4     ,1        ,9
315.4     ,2        ,11
315.4     ,1        ,23
315.4     ,1        ,36
315.4     ,1        ,51
315.4     ,1        ,56
315.5     ,1        ,46
315.5     ,1        ,52
315.8     ,1        ,1
315.8     ,1        ,6
315.8     ,1        ,7
315.8     ,2        ,8
315.8     ,1        ,10
315.8     ,1        ,11
315.8     ,1        ,13
315.8     ,1        ,16
315.8     ,1        ,18
315.8     ,1        ,22
315.8     ,1        ,24
315.8     ,1        ,25
315.8     ,2        ,31
315.8     ,1        ,40
315.8     ,1        ,42
315.8     ,1        ,45
315.8     ,1        ,47
315.8     ,2        ,48
315.8     ,1        ,51
315.8     ,1        ,52
315.8     ,1        ,53
315.9     ,2        ,1
315.9     ,2        ,9
315.9     ,1        ,10
315.9     ,1        ,16
315.9     ,1        ,17
315.9     ,1        ,19
315.9     ,1        ,22
315.9     ,2        ,24
315.9     ,1        ,27
315.9     ,1        ,28
315.9     ,1        ,38
315.9     ,1        ,42
315.9     ,1        ,45
315.9     ,1        ,48
315.9     ,1        ,54
315.9     ,2        ,55
315.9     ,1        ,56
323.52    ,1        ,2
323.6     ,1        ,49
323.61    ,1        ,14
323.62    ,1        ,53
323.81    ,1        ,18
323.82    ,1        ,43
323.9     ,1        ,20
323.9     ,1        ,31
323.9     ,1        ,43
323.9     ,1        ,56
324.0     ,1        ,56
324.1     ,1        ,11
324.1     ,1        ,14
324.9     ,1        ,54
327.23    ,1        ,4
327.23    ,1        ,16
327.23    ,1        ,27
327.23    ,1        ,40
327.23    ,1        ,53
331.3     ,1        ,1
331.3     ,1        ,46
331.4     ,1        ,7
331.4     ,1        ,9
331.4     ,1        ,10
331.4     ,1        ,11
331.4     ,1        ,17
331.4     ,2        ,27
331.4     ,1        ,32
331.4     ,1        ,43
331.4     ,1        ,44
331.4     ,1        ,46
331.4     ,2        ,48
331.4     ,1        ,49
331.4     ,1        ,50
331.4     ,1        ,51
331.4     ,1        ,52
331.9     ,1        ,55
333.2     ,3        ,8
333.2     ,1        ,9
333.2     ,1        ,10
333.2     ,1        ,11
333.2     ,2        ,20
333.2     ,1        ,25
333.2     ,1        ,51
333.2     ,1        ,56
333.3     ,1        ,30
333.90    ,1        ,37
333.99    ,1        ,47
334.1     ,1        ,14
334.3     ,1        ,2
334.3     ,1        ,11
334.3     ,1        ,22
334.3     ,1        ,23
334.3     ,1        ,34
334.3     ,1        ,46
334.4     ,1        ,53
336.9     ,1        ,16
336.9     ,1        ,18
337.9     ,1        ,21
337.9     ,1        ,34
338.0     ,1        ,39
338.11    ,1        ,5
338.11    ,2        ,9
338.11    ,1        ,10
338.11    ,1        ,14
338.11    ,1        ,15
338.11    ,1        ,28
338.11    ,1        ,32
338.11    ,1        ,39
338.11    ,1        ,40
338.11    ,1        ,44
338.11    ,1        ,48
338.18    ,1        ,4
338.18    ,3        ,7
338.18    ,2        ,12
338.18    ,1        ,18
338.18    ,1        ,20
338.18    ,1        ,21
338.18    ,1        ,23
338.18    ,1        ,24
338.18    ,2        ,27
338.18    ,2        ,28
338.18    ,1        ,36
338.18    ,2        ,42
338.18    ,1        ,44
338.18    ,1        ,45
338.18    ,1        ,49
338.18    ,1        ,51
338.18    ,1        ,54
338.19    ,1        ,3
338.19    ,1        ,15
338.19    ,1        ,17
338.19    ,1        ,23
338.19    ,1        ,25
338.19    ,1        ,29
338.19    ,1        ,44
338.19    ,1        ,48
338.19    ,1        ,49
338.3     ,1        ,35
339.20    ,1        ,50
339.21    ,1        ,40
339.21    ,1        ,49
341.0     ,1        ,49
341.9     ,1        ,42
342.00    ,1        ,43
342.02    ,1        ,51
342.90    ,1        ,42
343.9     ,1        ,6
343.9     ,1        ,7
343.9     ,1        ,8
343.9     ,1        ,10
343.9     ,1        ,14
343.9     ,1        ,19
343.9     ,1        ,24
343.9     ,1        ,31
343.9     ,1        ,36
343.9     ,1        ,45
343.9     ,1        ,48
343.9     ,1        ,54
344.61    ,1        ,26
344.89    ,1        ,3
344.89    ,1        ,15
344.89    ,2        ,25
345.00    ,1        ,8
345.00    ,1        ,16
345.00    ,1        ,26
345.00    ,1        ,52
345.01    ,1        ,37
345.10    ,1        ,2
345.10    ,1        ,6
345.10    ,1        ,7
345.10    ,3        ,8
345.10    ,2        ,11
345.10    ,1        ,13
345.10    ,1        ,14
345.10    ,1        ,20
345.10    ,1        ,27
345.10    ,1        ,28
345.10    ,1        ,30
345.10    ,1        ,38
345.10    ,1        ,39
345.10    ,1        ,41
345.10    ,1        ,48
345.10    ,2        ,54
345.11    ,1        ,8
345.2     ,1        ,25
345.3     ,1        ,1
345.3     ,1        ,3
345.3     ,1        ,6
345.3     ,5        ,8
345.3     ,3        ,9
345.3     ,5        ,10
345.3     ,1        ,11
345.3     ,2        ,12
345.3     ,1        ,14
345.3     ,2        ,15
345.3     ,2        ,17
345.3     ,1        ,19
345.3     ,1        ,21
345.3     ,2        ,22
345.3     ,2        ,23
345.3     ,3        ,24
345.3     ,1        ,25
345.3     ,2        ,26
345.3     ,1        ,28
345.3     ,1        ,29
345.3     ,1        ,30
345.3     ,1        ,31
345.3     ,1        ,32
345.3     ,1        ,34
345.3     ,2        ,35
345.3     ,1        ,36
345.3     ,1        ,39
345.3     ,1        ,41
345.3     ,2        ,42
345.3     ,2        ,43
345.3     ,1        ,45
345.3     ,1        ,47
345.3     ,1        ,48
345.3     ,1        ,53
345.3     ,1        ,55
345.40    ,1        ,13
345.40    ,2        ,15
345.40    ,1        ,45
345.40    ,1        ,54
345.40    ,1        ,56
345.41    ,1        ,28
345.41    ,1        ,48
345.41    ,1        ,51
345.50    ,1        ,9
345.50    ,1        ,17
345.50    ,1        ,48
345.50    ,1        ,51
345.60    ,1        ,11
345.60    ,1        ,15
345.61    ,1        ,21
345.71    ,1        ,40
345.80    ,1        ,6
345.80    ,1        ,7
345.9     ,1        ,12
345.9     ,1        ,28
345.90    ,2        ,2
345.90    ,1        ,3
345.90    ,3        ,7
345.90    ,1        ,8
345.90    ,2        ,9
345.90    ,1        ,10
345.90    ,1        ,11
345.90    ,1        ,16
345.90    ,1        ,17
345.90    ,5        ,18
345.90    ,2        ,19
345.90    ,1        ,24
345.90    ,1        ,27
